hotel great atmosphere minute check staff front desk waiter breakfast lovley helpfull really make stay hotel locate city pretty surround swim pool booggys terrace must see thank much,0.0,0.718,0.282,0.8689
hyatt one best hotel jogja something move previous hotel pm without reservation even hotel ocupancy high almost full duty manager mr yanuar still give best effort serve us give us available room second day something happend hyatt move hotel mr yanuar give effort move coordinate hotel move easily think hotel great level service want get holiday business meet jogja feel warmth service jogja culture hyatt service great,0.0,0.694,0.306,0.9776
hyatt regency yogya fantastic location centre city make easy driver get us everywhere service great pool even slide service staff attentive friendly one gripe though deluxe room suppose additional live space outside room balcony absolutely deck chair anything whatsoever useless space us otherwise would highly recommend,0.047,0.673,0.279,0.9299
enjoy pool huge various section find spot family also couple slide one quite huge not many people queue another plus hotel wide range breakfast western style local food plus serve local jamu not dare eat street food place try however visit feel understaff breakfast session wait bite get baby chair not quite attentive star hotel unfortunately room bite side certainly need refurbishment especially bathroom bite date quickfix probably tile perhaps span span hellip,0.03,0.844,0.127,0.7783
best hotel l ever amaze garden nice staff service nice room good room service excellent breakfast clean beautiful hotel definately go holiday garden swim pool perfect never see anything nice hotel definately star worth,0.0,0.358,0.642,0.9887
hotel nicely uniquely design famous borobudur temple room spacious enough deluxe room balcony canopy relax morning late afternoon particularly love garden swim pool course friendliness staff garden adjacent golf course home many different plant include coconut durian garden would look romantic around sunset blue hour time nice romantic dinner food also sumptous breakfast dinner,0.0,0.686,0.314,0.9661
hotel family n impress welcome greet n also welcome drink check process didnt take much time bfast also great kid also great time hotel offer lot activities n free charge inhouse guest fish free andong ride pingpong etc recommend hotel family want family recreation,0.0,0.51,0.49,0.9814
hotel modern build wonderful garden resort hotel location not city center room spacious amenities high quality breakfast also good staff helpful friendly good hotel nothing see around,0.0,0.587,0.413,0.9382
simply one best hotel jogja look stay enjoy hotel facilities relax whole day hotel clean comfort design great facilities expect golf course jog track pool bird cage tennis court even andong kid experience would book hotel next trip jogja,0.0,0.627,0.373,0.9618
recommend place stay quite clean helpful lovely staff near city noisy beautiful kemangi restaurant beautiful view swim pool golf couse love taste lava egg way thank hyatt jogja,0.036,0.397,0.567,0.9786
excellent hotel great staff amenities food pleasure stay hyatt yogyakarta resort experience normal hotel stay pool spa excellent shuttle service malioboro convenient,0.0,0.542,0.458,0.9451
hotel far enough center yogyakarta connect free shuttle fix time attractions restaurants within walk distance get upgrade large luxurious suite large terrace make stay pleasant large garden decorations shrine style reminiscent bali long pool water slide wide space reserve children make stay particularly suitable families regency club decent selection food cocktail time,0.0,0.839,0.161,0.8555
hotel amaze garden nice look pool nice see golf course room might bite old high quality staff friendly deliver great service breakfast sublime great stay,0.0,0.481,0.519,0.9661
hyatt yogyakarta look like balinese resort palm tree bougainvillea expansive ground open areas access concierge lounge everything first class warm staff food ample seat early flight leave airport pleasant surprise discover complimentary us due club lounge breakfast begin negative nothing use around hotel complimentary shuttle nearby areas use,0.081,0.661,0.258,0.8658
stay four nights end october really nice place spend time importantly clean staff amongst pleasant charm helpful come across anywhere staff speak really good english garden beautiful pool large really well landscape great way start day breakfast table overlook waterfalls statues breakfast selection pretty extensive cater taste european way asian let hotel slightly reason get star room especially bathrooms bite date tire look even little shabby everything work perfectly well span span hellip,0.0,0.597,0.403,0.9903
group five arrive check friendly efficient staff enjoy delicious snack cocktails luggage take room fourth floor room clean comfortable spacious bathrooms large separate shower bath view magnificent overlook pool well maintain garden buffet breakfast extensive local international cuisine available seat either inside outside walk garden felt like walk paradise enjoy two nights highly recommend hotel would definitely stay,0.0,0.528,0.472,0.9901
visit hyatt regency since open never disappoint check stay till leave staff always helpful friendly food especially breakfast superb drink serve bogey golf club friends satisfy well really get top service top price use regency club also get privacy back soon sure,0.02,0.521,0.459,0.9753
room noisy feel like earthquake movement next door top upgrade regency club cold water sink maintenance come not fix short time already pm forget need sleep,0.12,0.736,0.144,0.1779
fantastic hotel people want relax beauty hotel not big comfortable yogya ok ish hotel well maintain well run without feel conference hotel spend couple days place unwind food ok service staff nice not pro active would come back definitely take kid pool great,0.077,0.463,0.46,0.9714
stay nights year old property huge lovely green awesome pool children slide big winner kid grow alike external facilities area excellent find room old tire floor lobby think room better first property location room small fairly basic bathrooms functionally ok ordinary breakfast good spread fair mix local international fare adequate offer vegetarians infact al carte menu offer good vegetarian choices service restaurant excellent however bite sketchy front office nobody span span hellip,0.0,0.611,0.389,0.9878
stay night wife recent trip visit temples surround region hotel one time favourites come landscape design hotel ground absolutely gorgeous attention detail temple style replicas real volcanic rock pool landscape amaze relax want take time hard day sightsee breakfast great huge variety best part rat cheap pay usd night two breakfast steal room perfectly fine size good bed nice tv lot channel bite date though design concern lot review mention therefore mark notch overall get wrong span span hellip,0.085,0.596,0.319,0.9781
stay hyatt regency yogyakarta one night partner stay deluxe room th floor face garden hotel self old first visit around years ago bu ti still keep memory well hotel not escape tire sign bite general glad still maintain hotel well come october coincidenly th emiddle dry season java indeed maintain garden area cant defeat nature great pool suitable not come family children also couple look romantic scene partner enjoy much walk areound garden swim pool lay enjoy time span span hellip,0.05,0.753,0.196,0.918
stay days hyatt regency yogyakarta say never want leave enter hotel welcome string jasmine flower neck enter outdoor lobby outdoor lobby fish pond son love ambiance take us relax state stay deluxe room th floor room basically basic clean complete amenities daily fresh fruit breakfast superb continental asian even local cuisine restaurant face swim pool nice view also lunch roti prata delicious spinach cannelloni tasteful even son kid pizza taste nice also order mushroom soup yummy span span hellip,0.012,0.641,0.347,0.9849
spend nights hotel girlfriend celebrate birthday inform staff advance birthday surprise find birthday cake room arrival personal touch love hotel moment step taxi arrival present fragrant jasmine necklace cool drink room great traditional indonesian architecture stun ground lush tropical make good use facilities enjoy delicious buffet breakfast dinners also massage cream bath indonesian speciality head neck shoulder massage come part shampoo blow dry staff outstandingly friendly span span hellip,0.0,0.671,0.329,0.9825
whilst hotel facilities fabulous service hotel restaurant appal menu limit staff incompetent service slow order incorrect incomplete one din option family stay hotel resort holiday terrible food service overshadow overall experience hotel hotel quite way town not practical go lunch dinner small children choice rely terrible hotel food,0.159,0.736,0.104,-0.4939
hotel excellent stay days enjoy every moment staff excellent throughout hotel room beautiful particular great view restaurant good breakfast incredible variety would recommend hotel everyone,0.0,0.429,0.571,0.975
worth every rupiah spend service excellent since first time step leave front office help full room perfect way hotel decoration landscape breathtaking spend hours restaurant pool feel amaze staff kindly super help full dont mind things ask superb definitely would love come back,0.017,0.426,0.557,0.9899
stay nights september hotels min drive away airport towards one end city one want stay smack bang centre town hotels not say hotel offer shuttle service day city centre moreover main tourist sit reach within hour would time city centre check smooth staff offer fresh juice towel upon check room executive floor fairly spacious thing miss balcony sit hotels build around golf course offer please view hence help take room view ground hotel one restaurant fairly span span hellip,0.019,0.866,0.115,0.7269
really hotel java beautifull like dream great service nice suroundings pool nice room highest standards would go would,0.0,0.478,0.522,0.9217
simply love first sight super love everything hotel highly recommend everyone want travel yogyakarta actually advise dont go anymore place really breathtaking,0.0,0.445,0.555,0.9636
kind hospitality staff huge lush green garden nice javannese architecture design specially entrance area good food green surround complete facilities include golf course love hotel much,0.0,0.574,0.426,0.9393
hotel spacious court nice exercise morning outdoor pool lovely terrace beautifully design fish pond javanese architecture nice place relax breakfast huge many varieties normally hotels adapt taste indonesian food taste although room bite old atmosphere ambience service excellent,0.0,0.585,0.415,0.9682
peaceful yet enough entertain kid shame online book system poor make difficult book deal advertise teethe book issue service good staff friendly breakfast pool divine,0.213,0.416,0.372,0.7579
hyatt regency oasis calm tranquility amidst beautiful palm tree set wonderful golf course welcome jasmine flower garland refresh drink room spacious staff exceptional great breakfast spread hyatt regency arrange trip beautiful th century prambanan temples mins drive best go early morning crowd visitors flood area thank hyatt regency ms fitri great service,0.0,0.549,0.451,0.9877
cool place unwind away break plentiful place walk swim jog breakfast full varieties next swim pool awesome fitness club jacuzzi available hotel guests also great eateries within walk distance,0.0,0.665,0.335,0.9118
hotel great lot offer breakfast good pool surround garden beautiful love service however bedrooms could bigger always happy hyatt,0.0,0.427,0.573,0.9628
best place complete facilities cozy need feel like heaven place suit honeymooner business trip traveler lack thing quite far centre town yogyakarta airport overal recomended hotel go yogyakarta,0.063,0.661,0.275,0.8271
landscape grate directional map quite clear able enjoy easy walk around coumpond swim pool romatic spiral water slope children fantastic breakfast give variety choice europian local foods soup wifi really work fast,0.0,0.685,0.315,0.9162
stay hotel week visit yogyakarta staff exceptional always eager assist spar effort ensure great experience monday morning management din room beautiful space interact guests enquire stay plan even provide useful information sight activities main restuarant open pm breakfast buffet literally huge vary one would pain decide indonesian favourites vegeterian choices everything pool expansive literally set tropical garden along km jog track hole golf course truly gem one thing book via hyatt span span hellip,0.036,0.729,0.234,0.9509
hotel great families room bathroom bite outdated surround start pool garden restaurants excellent location hotel good not far city nearby good coffee shop price also quite affordable star hotel hotel suit want relax,0.0,0.603,0.397,0.9501
great place kick back relax although hotels better room town price point advantage golf course garden excellent spa room not modern hotels nonetheless decent facilities overall pretty good stay swim pool garden fantastic although one moron fly drone helicopter camera swim pool area one day get old pretty quickly,0.045,0.552,0.403,0.9758
third stay property nice room beautiful pool garden breakfast spread awesome location great close proximity highlight yogya highly recommend,0.0,0.393,0.607,0.9643
property big amp nice approximately mins airport staff friendly amp helpful think general whole yogyakarta not comfortable english make bite difficult communicate kind accept hyatt big chain better staff course make great effort slow amp express better get room decent amp food mainly local food serve amp pizza amp pasta dish think better stick local fare good breakfast spread huge mainly asian also live egg waffle amp pan cake counter end nights days stay almost try span span hellip,0.05,0.635,0.315,0.979
great hotel well maintain top service level welcome accommodate staff great facilities multitude complimentary activities families swim pool w great slide fish pond horse carriage free shuttle centre well nice saturday night ramayana show inhouse travel agency arrange tour great time year old son negative state condition change room toilets pool wear smelly dirty quite surprise trust hyatt fix keep high standard well thank great holiday,0.063,0.441,0.496,0.9919
enjoy big open space hotel surely good place families kid plenty activities enjoy husband also enjoy pool walk along path play tennis etc room standard room hotel really replace tire sofa new one regularly check maintain everything room e g water leak around sink etc stay generally fine service general slow e g check quite irritate restaurant check drink order not receive mnts food option quality not great acceptable lot room improvements service menu,0.119,0.64,0.242,0.8793
marvelous hotel amaze location real paradise much better expect nice surprise discover nothing worry service excellent everything need,0.086,0.287,0.627,0.9572
please recent stay hyatt regency yogyakarta reception rc do without hassle one negative remark face towel place floor not replace delivery paper kr room supply paper kemangi lounge good,0.0,0.76,0.24,0.8019
stay days room overlook golf course high floor amenities amp decor need little bite update overall experience great include breakfast meals warm welcome front desk arrive great massage game hole course next hotel javanese cultural show saturday night together buffett dinner great experience complimentary rid city centre ie malioboro street mwill definitely stay,0.0,0.669,0.331,0.9712
synopsis beautiful ground good service indonesia room common areas age price right would go otherwise look elsewhere service manager possible give constraints age outdated hotel room first impressions beautiful expansive landscape ground walk lobby calm small water body either side walkway lobby appear full light spacious remind one hotel set colonial time negative take almost hour check us hotel pretty much start bad chain events room check hair bathtub floaters toilet welcome fruit sit leave span span hellip,0.086,0.676,0.238,0.9169
kid great place get away pool slide right relax let children play pool water slide kid also go fish blast staff responsive request need even remember return trip like one,0.0,0.635,0.365,0.9246
stay hyatt regency yogyakarta nights excellent resort outskirts city everyone hotel front desk restaurant smile greet way airport transfer provide hotel amp convenient andong ride horse cart good kid enjoy hotel kid friendly son age years thoroughly enjoy every part stay multi level swim pool slide pool fish pond etc health club available offer jacuzzi sauna restaurant breakfast excellent variety spread asian local indonesian western spread several station fry egg local food pizza bakery etc lunch kemangi bristro several days food excellent amp service span span hellip,0.0,0.733,0.267,0.9806
pleasant stay cozy bed wonderful pool side breakfast green canopy relax ambience nice spa therapy bike tour well important room rate killer deal,0.117,0.434,0.45,0.8834
stay one night hotel first time love hotel staff friendly thank chaterine ratna not forget staff name friendly check prosses proffetional fast impressive allow early check hotel self green stun garden golf view recommend hotel back next visit sure,0.0,0.548,0.452,0.9711
nice view garden golf view pool make mind really relax enjoy breakfast complete menu many option start day get pay hahahha get privacy want thank welcome flower quot pia quot get honeymoon moment perfectly,0.029,0.543,0.428,0.9588
lobby hotel nice water landscape nice view room horrible old dirty dark feel like hostel breakfast average nothing special garden view outside beautiful,0.236,0.408,0.356,0.5334
stay aug friends one photogenic hotels everything beautiful garden golf area pool room etc staff accommodate amenities service really world class room huge clean room twice day plus replenish water fruit often pool area huge plenty things might not even want leave hotel p get free use jacuzzi sauna plus lot breakfast selection huge bad try everything p try wait rooftop see mountains foggy time love location far main landmarks not noisy would stay span span hellip,0.05,0.667,0.283,0.964
like must stay hotel whenever yogya stay every year constantly holiday indonesia feel like home thats always come back beautiful lush big garden beautiful big swimmingpool big golf field traditional dance every weekend great foods helpful staff amp get bore learn cook indonesian food hold open air golf field provide shuttle bus go city free try avoid stay indonesian holiday prefer quiet stay gm mr nur really earth person friendly amp attentive always greet us every morning bfast regency club even invite us span span hellip,0.038,0.643,0.319,0.9843
like stay palace hotel massive plenty things hotel feel like go swim pool big park outdoor sport activities spa massage pretty much anything u want staff friendly service excellent ps not miss breakfast delicious plenty choices choose definitely back hotel well do hyatt regency,0.051,0.563,0.386,0.9489
hotel clean welcome atmosphere locate within one hour attractions good care staff plenty tour package options nice golf course pool facilities ideal family stay good breakfast buffet,0.0,0.445,0.555,0.9709
stay hotel three nights nice hotel kind helpful personnel facilities good condition room swim pool sport facilities golf course strongly recommend place recover backpack,0.0,0.522,0.478,0.9382
stay nights thoroughly enjoy stay extremely friendly staff lot expect first visit indonesia resort style children friendly facility well away noise pollution advice use hotel transport airport,0.0,0.646,0.354,0.9114
little north town hyatt convenient airport borobodur less malioboro center minutes away normal condition ground well lay offer welcome break end day restaurant premise fine often case emphasize buffet service good,0.0,0.734,0.266,0.8316
never want leave hotel upon check swim pool big clean staff friendly well mannered make feel welcome comfortable health club sauna jazzuji male female section restuarant serve varieties lndonesian western cuisines price reasonably cheap surround environment fantastic lot tree golf course side good place relax hotel locate quiet place,0.019,0.599,0.382,0.9706
hotel huge garden nice garden view fresh air morning walk around garden feel fresh air tall tree free wifi room use write review suitable business trip worth price compare star hotel breakfast menu not vary food taste overall good hotel business family,0.0,0.663,0.337,0.9413
fully recommend hotel travellers look quiet escape room spacious well equip clean comfortable bed ground stun large swim pool food also excellent,0.0,0.495,0.505,0.9359
come back home trip yogyakarta today spend nights king club room hotel hotel beautiful ground nice swim pool immediately give relax tropical resort feel arrive room check regency club lounge efficient arrive early hotel room already ready room simple nothing shout like tile floor room feel much cleaner carpet room deco pretty old nonetheless room clean well maintain complain ask late checkout pm accede request without second think not sure hyatt platinum member nonetheless early span span hellip,0.068,0.679,0.253,0.9519
star hotel bite outside jogja real treat stroll refresh park bathe beautiful swim pool catch breath run around city whole day staff nice available minor detail hotel bite far centre min depend traffic jam frequent offer free shuttle day go back forth city centre schedule fix need book advance breakfast amaze much choice elegantly present omelettes fry egg pancakes prepare moment,0.0,0.742,0.258,0.959
stay hotel business trip hotel give homey feel staff service excellent good quality food hotel location bite north central yogyakarta away hectic yogyakarta traffic love jog track around hotel view overlook golf course mountain come hotel sure,0.0,0.716,0.284,0.9201
new experience stay jogja room clean staff polite breakfast delicious poll sooo nice highly recommend hotel stay jogja surely come back hotel visit jogja,0.0,0.561,0.439,0.9312
hotel give u javanese atmosphere large tropical garden amaze pool helpfull staff good breakfast ava jajanan pasar till american foods completely really exotic place relax really enjoy time recommend stay,0.0,0.603,0.397,0.9415
would definitely recommend hotel entrance great view golf camp swim pool marvellous hall interiors love everything hotel nice room great breakfast perfect location isolate chaos city close enough reach center within minutes car ever come back yogyakarta would sure stay hyatt,0.087,0.476,0.437,0.9682
decent room friendly courteous staff beautiful hotel ground mature tree water feature spend time hotel laze awesome pool play ping pong swim rinse repeat local food hotel great order nasi goreng kampung time recommend ramayana saturday night market cultural experience good hawker style food watch ramayana dance easy organise airport transfer reserve seat shuttle malioboro road overall good experience logistics stay wifi available throughout hotel look holiday mostly stay hotel ample things entertain good service beautiful surround probably span span hellip,0.0,0.585,0.415,0.9927
stay friends family august book suit standart room overall love stay much view garden beautiful pool huge clean massive selection breakfast coffe shop walk slowly corner corner taste foods hotel decor quite classic defacts room need fix maybe time hyatt regency yogyakarta refurbishment one thing regret hyatt front desk staff upon check one front desk staff explain us suit benefit wi fi password event one notice suite benefit check never know span span hellip,0.031,0.725,0.244,0.9607
golf course plus point hotel especially golfers non golfers get enjoy nice greenness view along nice garden service great greet javanese hospitality foods nice bite expensive room average,0.0,0.55,0.45,0.9517
stay hotel four nights literally everything perfectly arrange staff hotel make feel home immediately helpful nice five star hotel not stiff normal five star hotel kinds people visit hotel people children young couple older couple room clean service excellent actually good review must experience,0.0,0.665,0.335,0.959
hotel perfect anti dote jogja busy day city tempels etc great come heaven pool garden service every morning breakfast,0.081,0.528,0.391,0.8689
one peak national international hotel stay customer service deliver great dedication genuine heart want serve excellent room wifi free engineer help fix problem point power cord rig us adapter,0.102,0.533,0.366,0.8979
great time chillax hotel last week four month pregnant basically trip mean us relax safe serene environment hyatt obviously good choice husband enjoy stay much food serve good lot variety high quality husband love kampung fry rice highly recommend long stay,0.0,0.526,0.474,0.9816
excellent relax family hotel great location far enough away hustle city still easy reach everything hotel transport airport professional reasonably price hotel arrange tour would prefer option family room instead two room not appear option book online would definitely come back,0.0,0.668,0.332,0.9468
good experience hotel friendly helpful staff beautiful ground pool ability easily organise sight see transport quality restaurant sore point spa functional not standards great hotel,0.144,0.422,0.434,0.8935
book hotel internet weeks prior arrival good value money deal around u breakfast buffet large great local well international selection pool area also nice consider hotel around plus years old club lounge also good quality would go back yes anytime,0.0,0.617,0.383,0.9578
resort like tropical oasis moment enter gate drive lush mature landscape driveway drop area decor infuse classical javanese architecture nice touch volcanic rock sculpture chedi remind one borubudur club wing club lounge serve continental breakfast also cocktails even club guest opt breakfast main coffee house instead charge find breakfast coffee house much better good selection addition much spacious breakfast terrace next pool relax interest note pork not serve pool area well scaped span span hellip,0.023,0.733,0.243,0.9571
room nice friendly staff lot things do great family also good couple bad girlfriend check early morning nice hotel though,0.105,0.42,0.474,0.9062
good property huge lot activities families little boy love fish giant slide pool breakfast good lot options bad jogja place come not relax weekend hectic sightsee fill couple days really need crash room hotel disappoint room tiiiiny furniture decor date drab get bore limit food options hotel fairly quickly ugly room always stay hyatt bandung room nice floor room stain like carpet rip always look dirty,0.22,0.588,0.192,-0.3533
spend comfortable another comfortable night hyatt room start need renovation prawn tom yum soup rubbery overall good hotel back garden pool tranquil,0.0,0.627,0.373,0.8658
nice hotel yogyakarta relax big garden swim pool internet work fine however give device per room annoy people travel laptop mobile tablet friendly stuff,0.089,0.583,0.328,0.7783
hyatt well know hotel world good experience nights stay hyatt yogyakarta good staff good service tidy clean room best thing swim pool kid happy explore pool,0.0,0.47,0.53,0.9657
years not stay hyatt regency finally come back short days stay get reasonable rate agoda inclusive bf cannot get rate pay room still well maintain clean even towel look use smell clean dry complaint room happy room big balcony side room big glass window look big garden full big tree everything perfect well lagoon pool quality bf variety foods prepare find less import products like yogurt jam not bother us not miss absolutely come back,0.024,0.709,0.266,0.9572
rat race jogja evident genuine heart felt service receive well train polite staff speak english perfectly everyone check counter concierge provide us good tip advice plan itinerary stay nights felt well take care enjoy stay awesome service staff ramadan not put dent clockworks breakfast canopy tree wide spread hyatt style quality star adjoin golf course knowledgeable dedicate masseurs spa lush green ground mature tree possible decades old hotels bummer place need thorough renovation new fittings,0.028,0.708,0.264,0.9682
staff inside professional hotel clean interior luxurious breakfast good chicken porridge best unfortunately didnt get flower necklace check staff outside dissapointing,0.082,0.582,0.336,0.8126
stay hotel years ago time choose hotel know nice hotel still nice clean swim pool fun amp still many activities hotel breakfast marvellous,0.0,0.621,0.379,0.891
decide stay little centre town accord website mins car never normally mins ground look lovely glad stay upon arrival greet friendly welcome staff hotel lovely interconnect room meet need perfectly hotel get bite old bathrooms quite date would much rather shower shower rather shower bath really first world problem staff fantastic great service friendly range pool areas great water slide enjoy adults children alike eat hotel several nights food good span span hellip,0.028,0.555,0.417,0.9915
beautiful hotel feel somewhat service poor pool garden awesome also like bycicle facility please improve service hospitality consider stay hyatt next holiday,0.078,0.414,0.508,0.939
staff friendly helpful room clean food nice find air conditioner sister room somewhat not work also hope would install lock room bathroom saw ghost around especially near presidential suite,0.12,0.587,0.293,0.7779
certainly best hotel yogya check check staf members uitmost deliver best possible service beautiful garden great pool please sign hyatt member best possible deal thank,0.0,0.379,0.621,0.9814
stay hyatt years ago memorable nice place stay back however stay another two nights recently impress firstly not give welcome drink see guests enjoy welcome drink find receive drink check take wife passport enter detail put first name surname even spell wrong staff call us mr mrs gwenneth surname tan passport copy flower room two night stay previous guest receive daily stay room actually smelt like moth ball span span hellip,0.097,0.767,0.137,0.5171
stay three nights love every minute room view mount merapi private terrace love little detail tuber roses room fresh fruit amaze pool garden breakfast buffet amaze cover western indonesian taste hire bike get guide fabulous take two hour ride along quiet country lanes ride field also free shuttle jalan malioboro highly recommend hotel quiet luxury serious sightsee,0.017,0.628,0.355,0.9796
every idul fitri eid mubarak always book hotel great atmosphere kid parent couple warmly greet main entrance big smile us year roncean melati favorite spot garden view balcony one hope next year get another great experience,0.0,0.573,0.427,0.9666
hotel wonderful retreat business town lush peaceful well lay upgrade suite separate balconies nice live room everything work well appreciate coffee maker enjoy cup morning smaller balcony bed comfortable room everything could want pool huge actually pool complex service bring towel prompt nice slide children criticism go hyatt stay not pool areas adults impossible take short nap afternoon enjoy peace quiet instead splash run yell pool span span hellip,0.031,0.569,0.4,0.985
stay nights last week absolutely good choice beauty location surround fantastisch lush tropical vegetation friendly service good food deluxe balcony room k not veyry big spottless clean intiriour litllla daten much light throughout curtain balcony not invite soom room queen bed small weghangend room kingbed saw clubroom think moreprice worth take,0.023,0.686,0.291,0.9502
one best hotels ever staid although many hotels trip nice one stand big hotel nice build decoration set view wonderful much green around pool area also big wonderfully decorate important since travel children staff friendly service mind mention less good point would quality dish dinner vary order nasi goreng two time not meet expectations international orient course fine,0.0,0.646,0.354,0.9772
ground large gorgeous well maintain feel serenity turn main road multiple pool create pleasant niches spend afternoon swim laze deck chair sea anemone frangipani plant trim provide cool shade around pool meal areas build facade borrow heavily borobudor staff generally good service orientation housekeep generous bottle water amenities include free bottle opener pen knife massage good standard room service prompt nasi goreng good napoletana pizza excellent many food lima kaki warung restaurants side entrance short walk free shuttle send pick span span hellip,0.0,0.663,0.337,0.9873
rd come hotel welcome ceremony fun get flower chain drink check fast staff helpful friendly ask star hotel feel free really love atmosphere garden view big glass window room room clean wide enough view pool area bathroom cozy bathtub rather small wifi connection not fast indeed love room service foods beverages delicious various enough sleep quality good maybe get spacious bed later breakfast nice outdoor area really relax fresh menus various enough staff helpful get foods drink overall really love span span hellip,0.0,0.577,0.423,0.9938
great day stay everything breakfast buffet front desk staff chefs servers recreational facilities include pool golf course tennis court football pitch exemplary year old son love pool slide felt well look nothing praise thank staff,0.111,0.66,0.229,0.7481
hotel nice green area include many activities like pool golf tennis foosball table tennis plus plus room outdated would need refurbishment though find ramadan dinner buffet offer la carte menu nice limit offer use hotel car excursion set back rupees hour,0.0,0.824,0.176,0.7964
recently week ago wife self stay hotel week let begin pros service amp courtesy throughout stay exemplary hotel garden swim pool superb breakfast meals satisfactory cocktails good con request pack breakfast collect visit borobodur sunrise not give us room date bathroom leak hotel mini aviary bird small enclose area disppointing horrible part stay saw trap trap bird fact saw small bird trap alert management remove bird trap still last day departure shame hyatt perpetuate quot span span hellip,0.185,0.671,0.144,-0.4588
stay hyatt days family children year old grandma needle say request us connect room cookie dessert even dessert menu need meet always smile highly recommend hyatt,0.0,0.819,0.181,0.6478
service good better expect food excellent menu room big laundry line bathroom full amenities request meet bath tub not comfortable space rest head want lay n not sit upright thou hotel look old fashion homey amp comfortable grind big quiet full greenery mozzie comfy bed big room fruit salak replenish without say love request kettle hot plate cleanse amp come back sparkle clean amp spotless ladies hyatt members club wonderful assist us many ways free coffee tea biscuits cake not sure spa hyatt hubby amp enjoy treatment comment span span hellip,0.094,0.674,0.232,0.941
really nice tranquil place stay jogjakarta great ambiance many local javanese charm staff great helpful front desk reception spa pool restaurant etc hotel provide free shuttle service marlioboro shop street shuttle run every two hours drop pick location time travel two children years old enjoy place much,0.032,0.586,0.382,0.9708
stay hyatt regency jogja last week find hotel peaceful beautiful scenery landscape design thoroughly maintenance good must stay best hotel jogja look good value good quality well,0.0,0.429,0.571,0.9759
hotel locate quite close airport mins drive locate away city enjoy quiet countryside conveniently locate attractions rent car hotel take hours reach borobudur temple mins prambanan temple staff friendly courteous welcome jasmine flower garland freshly squeeze fruit drink travel desk organize visit well book ticket ramayana ballet prambanan hotel luxurious green sprawl ground complete golf course view top beautiful volcano merapi visible suit beautiful courtyard garden decorate exquisitely span span hellip,0.0,0.683,0.317,0.9783
nd time stay hotel still love good ambience nice staff good price really reccomend hotel family couple want stay yogyakarta even though location not really centre city hotel still haveca great location many options restaurants nearby take minutes car reach centre city like malioboro road even though room little bite small old still love hotel,0.0,0.639,0.361,0.975
look tropical paradise experience javanese culture hyatt easily one best hotel city recent years yogyakarta massive growth hospitality service almost like every month always new hotel appear fierce competition hyatt build still front runner top hotel yogyakarta compete modern style taller less spacey hotels hotel city greet large beautiful tropical garden cultural greet jasmine flower necklace jasmine strong influence javanese culture often use ceremonial procession javanese music beautiful swim pool flow like river outdoor jacuzzi also golf field span span hellip,0.0,0.661,0.339,0.9865
go april friend wed hotel stand name although old hotel everything still greatly maintain kid love swim pool slide fun also complimentary andhong ride really fun also wife,0.0,0.573,0.427,0.9529
hotel well locate staff friendly breakfast extensive dinner buffet extensive hotel room date bite especially bathrooms aircon noisy furniture date bite shabby overall pleasant stay traditional style hotel thats quite set ways,0.051,0.726,0.223,0.7675
family friends visit borobudur prambanan temples impress large grind hotel sit away hustle bustle traffic hotel great place relax happily feast daily snack service executive club breakfast serve plenty choices particular delicious lava merapi fry egg signature dish hotel daily staple side room rather old date give great outdoors hang general areas within room however would really perfect experience match hyatt standards room get minor upgrade carpet carpentry span span hellip,0.0,0.689,0.311,0.9824
hyatt regency old hotel something special tranquility good service reflect javanese tradition precious especially visitor like tire day place st mind relax,0.0,0.474,0.526,0.95
love yogyakarta week bali roads traffic totally put us return nd day yogyakarta stay hyatt totally fabulous great value money free things around hotel well pay things eg go guide two hour cycle round country paddies villages aud love,0.025,0.544,0.431,0.9754
spend day night deluxe balcony room view beautiful facility great kid facilities kid pool fish activity jog around park quot delman quot trip around village food also delicious many local culinary scenery merapi mountain golf range con room furniture little bite old fashion renovate,0.0,0.778,0.222,0.9136
really enjoy stay resort say resort despite fact ion city suburbs really oasis town palace minutes shuttle service great breakfast great variety western local dish choose pool huge even hotel busy always corner one pool escape quiet great walk around edge golf course staff courteous would recommend pay bite extra club room lounge good variety magazines book choose like television not good selection complimentary drink canapes early even would highly reco mmend resort city,0.039,0.618,0.343,0.9835
review look forward hotel check grind floor patio moment walk smell mold room however faint faint enough complain arrive late want sleep hotel gorgeous ground everything need easy see many tourists flock property pool something behold swim grottos open breakfast also amaze station western asian cuisine staff excellent happy help anything humid jogja grind floor room humid well would still go back family heartbeat king size bed span span hellip,0.029,0.698,0.273,0.9657
great hotel picturesque golf course ground also lot pool ponds amp greenery hotel compound fabulous time many complimentary children friendly activities mini soccer area put gold horse cart ride billiards cycle even fish friendly professional staff reasonable price food room service transport free shuttle service malioboro big breakfast buffet spread lot choices free wi fi room not fantastic clean amp things work order little date amp assume noisy sound insulation fantastic overall nice place stay short vacation,0.096,0.624,0.281,0.9638
clean comfort hotel staff also give good service view breakfast next pool great bird park great fill diffrent kinds bird jog path give fresh air,0.0,0.505,0.495,0.9559
